timestamp_ms,action,buy_venue,sell_venue,buy_price,sell_price,qty,fee,pnl_net,obi_delta,p_execute,expected_edge_at_signal,adverse_selection_cost,fill_time_mid_a,fill_time_mid_b,signal_time_mid_a,signal_time_mid_b,status,reason,buy_latency_ms,sell_latency_ms,buy_slippage,sell_slippage,regime_vol,regime_spread,split
1709327858239,BUY_A_SELL_B,binance,kraken,62841.11,62921.8,0.01,0.6288145500000001,0.17808545000002318,-1.6405761288172611,0.8485084960383921,0.8069000000000233,0.0,62841.104999999996,62921.850000000006,62841.104999999996,62921.850000000006,filled,,32.65941855916222,38.17633682107687,0.0,0.0,low,tight,train
1709327858241,BUY_A_SELL_B,binance,kraken,62841.11,62921.8,0.01,0.6288145500000001,0.17808545000002318,-1.640876896111791,0.8485084960383921,0.8069000000000233,0.0,62841.104999999996,62921.850000000006,62841.104999999996,62921.850000000006,filled,,35.23423704468385,30.206451604907905,0.0,0.0,low,tight,train
1709327858278,BUY_A_SELL_B,binance,kraken,62841.11,62921.8,0.01,0.6288145500000001,0.17808545000002318,-1.6407581319310498,0.8485084960383921,0.8069000000000233,0.0,62841.104999999996,62921.850000000006,62841.104999999996,62921.850000000006,filled,,53.84193766175065,63.04188110393571,0.0,0.0,low,tight,train
1709327858339,BUY_A_SELL_B,binance,kraken,62841.11,62921.8,0.01,0.6288145500000001,0.17808545000002318,-1.3577548836001567,0.8485084960383921,0.8069000000000233,0.0,62841.104999999996,62921.850000000006,62841.104999999996,62921.850000000006,filled,,56.67468356525578,59.074633989551586,0.0,0.0,low,tight,train
1709327858439,BUY_A_SELL_B,binance,kraken,62841.11,62921.8,0.01,0.6288145500000001,0.17808545000002318,-1.2950285652511715,0.8485084960383921,0.8069000000000233,0.0,62841.104999999996,62921.850000000006,62841.104999999996,62921.850000000006,filled,,61.006409616371585,57.55237485215977,0.0,0.0,low,tight,train
1709327858539,BUY_A_SELL_B,binance,kraken,62841.11,62921.8,0.01,0.6288145500000001,0.17808545000002318,-1.1150592742680303,0.8485084960383921,0.8069000000000233,0.0,62841.104999999996,62921.850000000006,62841.104999999996,62921.850000000006,filled,,29.056001563276187,38.579664710336814,0.0,0.0,low,tight,train
1709327858739,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.861818116218152,0.8485084960383921,0.8069000000000233,-0.028899999999994264,62838.215,62921.850000000006,62841.104999999996,62921.850000000006,filled,,48.421384828719184,41.94452258314037,2.889999999999418,0.0,low,tight,train
1709327858788,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.8613682518018941,0.8485084960383921,0.8069000000000233,-0.028899999999994264,62838.215,62921.850000000006,62841.104999999996,62921.850000000006,filled,,52.637022192054815,40.951718461962216,2.889999999999418,0.0,low,tight,train
1709327858792,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.8613682379946854,0.8485084960383921,0.8069000000000233,-0.028899999999994264,62838.215,62921.850000000006,62841.104999999996,62921.850000000006,filled,,55.07556095137244,45.752970201714525,2.889999999999418,0.0,low,tight,train
1709327858839,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.1359195960737467,0.8485084960383921,0.8358000000000175,0.0,62838.215,62921.850000000006,62838.215,62921.850000000006,filled,,42.273563387167364,27.574253947216064,0.0,0.0,low,tight,train
1709327858939,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.1632599619102781,0.8485084960383921,0.8358000000000175,0.0,62838.215,62921.850000000006,62838.215,62921.850000000006,filled,,61.537406002310135,70.3919645780218,0.0,0.0,low,tight,train
1709327859039,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.1831762594488038,0.8485084960383921,0.8358000000000175,0.0,62838.215,62921.850000000006,62838.215,62921.850000000006,filled,,61.57964043297219,58.24040517674687,0.0,0.0,low,tight,train
1709327859139,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.16744869680027,0.8485084960383921,0.8358000000000175,0.0,62838.215,62921.850000000006,62838.215,62921.850000000006,filled,,40.764513140109315,56.593519052416774,0.0,0.0,low,tight,train
1709327859239,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.2716021416111012,0.8485084960383921,0.8358000000000175,0.0,62838.215,62921.850000000006,62838.215,62921.850000000006,filled,,74.08431127154783,53.07253277171436,0.0,0.0,low,tight,train
1709327859339,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.3338092728574118,0.8485084960383921,0.8358000000000175,0.0,62838.215,62921.850000000006,62838.215,62921.850000000006,filled,,39.70549988418158,29.412212972478162,0.0,0.0,low,tight,train
1709327859439,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.3312473360036645,0.8485084960383921,0.8358000000000175,0.0,62838.215,62921.850000000006,62838.215,62921.850000000006,filled,,30.463892648976714,39.82835274480939,0.0,0.0,low,tight,train
1709327859527,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.3312473498108732,0.8485084960383921,0.8358000000000175,-0.027299999999959246,62835.485,62921.850000000006,62838.215,62921.850000000006,filled,,39.05855945351431,48.27946381516096,2.7299999999959255,0.0,low,tight,train
1709327859539,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.5065738037238212,0.8485084960383921,0.8358000000000175,-0.027299999999959246,62835.485,62921.850000000006,62838.215,62921.850000000006,filled,,41.38477089913458,44.51491112733711,2.7299999999959255,0.0,low,tight,train
1709327859555,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.5059703390735075,0.8485084960383921,0.8358000000000175,-0.027299999999959246,62835.485,62921.850000000006,62838.215,62921.850000000006,filled,,54.62569964609089,33.7065915218776,2.7299999999959255,0.0,low,tight,train
1709327859560,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.505970307217925,0.8485084960383921,0.8358000000000175,-0.027299999999959246,62835.485,62921.850000000006,62838.215,62921.850000000006,filled,,56.23058305982193,41.325740171561506,2.7299999999959255,0.0,low,tight,train
1709327859589,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.5051183660759655,0.8485084960383921,0.8358000000000175,-0.027299999999959246,62835.485,62921.850000000006,62838.215,62921.850000000006,filled,,43.14518251402938,45.72299486156375,2.7299999999959255,0.0,low,tight,train
1709327859593,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.5051183608206309,0.8485084960383921,0.8358000000000175,-0.027299999999959246,62835.485,62921.850000000006,62838.215,62921.850000000006,filled,,37.115768626557895,43.06154610284042,2.7299999999959255,0.0,low,tight,train
1709327859611,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.5051183660759655,0.8485084960383921,0.8358000000000175,-0.027299999999959246,62835.485,62921.850000000006,62838.215,62921.850000000006,filled,,45.29438789963949,39.21663595781163,2.7299999999959255,0.0,low,tight,train
1709327859639,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.7642503161801568,0.8485084960383921,0.8631000000000495,7.271960811294775e-14,62835.485,62921.850000000006,62835.485,62921.850000000006,filled,,54.680260087342894,34.126165964459034,7.275957614183426e-12,0.0,low,tight,train
1709327859693,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.7642502962188762,0.8485084960383921,0.8631000000000495,7.271960811294775e-14,62835.485,62921.850000000006,62835.485,62921.850000000006,filled,,30.886517091317643,59.65327400612155,7.275957614183426e-12,0.0,low,tight,train
1709327859698,BUY_A_SELL_B,binance,kraken,62835.490000000005,62921.8,0.01,0.6287864500000001,0.23431354999997667,-1.7642503161801568,0.8485084960383921,0.8631000000000495,7.271960811294775e-14,62835.485,62921.850000000006,62835.485,62921.850000000006,filled,,41.93355560341472,30.67940287412483,7.275957614183426e-12,0.0,low,tight,train
1709327859739,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.7984979617716395,0.8485084960383921,0.8631000000000495,-0.04379999999997386,62831.104999999996,62921.850000000006,62835.485,62921.850000000006,filled,,38.460699566188595,76.79540827018658,4.379999999997381,0.0,low,tight,train
1709327859786,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.798229793481232,0.8485084960383921,0.8631000000000495,-0.04379999999997386,62831.104999999996,62921.850000000006,62835.485,62921.850000000006,filled,,41.10819184924888,43.91504973599569,4.379999999997381,0.0,low,tight,train
1709327859830,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.7962723325477374,0.8485084960383921,0.8631000000000495,-0.04379999999997386,62831.104999999996,62921.850000000006,62835.485,62921.850000000006,filled,,47.2316499440031,38.75928503397406,4.379999999997381,0.0,low,tight,train
1709327859835,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.7962723751492122,0.8485084960383921,0.8631000000000495,-0.04379999999997386,62831.104999999996,62921.850000000006,62835.485,62921.850000000006,filled,,41.14474149220194,32.66925927837491,4.379999999997381,0.0,low,tight,train
1709327859838,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.796272429400489,0.8485084960383921,0.8631000000000495,-0.04379999999997386,62831.104999999996,62921.850000000006,62835.485,62921.850000000006,filled,,33.07781152983735,28.65802270718605,4.379999999997381,0.0,low,tight,train
1709327859839,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.4646340017375432,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,74.82054057452156,39.456534701372874,0.0,0.0,low,tight,train
1709327859861,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.465129560577367,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,39.772484820815215,35.31127990200254,0.0,0.0,low,tight,train
1709327859865,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.4646792629872616,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,34.17671801680967,28.43221461252709,0.0,0.0,low,tight,train
1709327859873,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.46262662088498,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,27.725191209041274,33.05070875303323,0.0,0.0,low,tight,train
1709327859881,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.4627671254668384,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,41.780703612655444,37.4479689615606,0.0,0.0,low,tight,train
1709327859899,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.4580395069877257,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,33.045131322058985,49.64499631792695,0.0,0.0,low,tight,train
1709327859939,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.464102806073968,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,36.46526222668356,90.28090289297755,0.0,0.0,low,tight,train
1709327859953,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.461792273969941,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,44.833255071612264,26.448390913866614,0.0,0.0,low,tight,train
1709327859963,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.464102806073968,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,60.676870242271875,64.55235202960993,0.0,0.0,low,tight,train
1709327859994,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.4682911796650635,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,42.84553849813181,27.698929929450035,0.0,0.0,low,tight,train
1709327860039,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.4643252336327528,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,37.76557761567563,35.198590246721224,0.0,0.0,low,tight,train
1709327860090,BUY_A_SELL_B,binance,kraken,62831.11,62921.8,0.01,0.6287645500000001,0.27813545000002327,-1.4601368600416575,0.8485084960383921,0.9069000000000234,0.0,62831.104999999996,62921.850000000006,62831.104999999996,62921.850000000006,filled,,38.955390803728534,42.9416690456682,0.0,0.0,low,tight,train
1709327860094,BUY_A_SELL_B,binance,kraken,62830.00000000001,62921.8,0.01,0.6287590000000002,0.2892409999999562,-1.465198891118457,0.8485084960383921,0.9069000000000234,-0.011099999999933052,62829.994999999995,62921.850000000006,62831.104999999996,62921.850000000006,filled,,58.787497327994615,62.81137922520419,1.1099999999933061,0.0,low,tight,train
1709327860139,BUY_A_SELL_B,binance,kraken,62830.00000000001,62921.8,0.01,0.6287590000000002,0.2892409999999562,-1.5418314472070844,0.8485084960383921,0.9069000000000234,-0.011099999999933052,62829.994999999995,62921.850000000006,62831.104999999996,62921.850000000006,filled,,45.39024488191456,30.085883616513104,1.1099999999933061,0.0,low,tight,train
1709327860193,BUY_A_SELL_B,binance,kraken,62830.00000000001,62921.8,0.01,0.6287590000000002,0.2892409999999562,-1.540957840337306,0.8485084960383921,0.9069000000000234,-0.011099999999933052,62829.994999999995,62921.850000000006,62831.104999999996,62921.850000000006,filled,,42.933268985089576,27.840929349835605,1.1099999999933061,0.0,low,tight,train
1709327860239,BUY_A_SELL_B,binance,kraken,62826.44,62921.8,0.01,0.6287412000000001,0.3248588000000058,-1.6102373774098235,0.8485084960383921,0.9180000000000291,-0.03559999999997676,62826.435,62921.850000000006,62829.994999999995,62921.850000000006,filled,,32.74520443147475,39.02000880225664,3.5599999999976717,0.0,low,tight,train
1709327860288,BUY_A_SELL_B,binance,kraken,62826.44,62921.8,0.01,0.6287412000000001,0.3248588000000058,-1.6060489532028026,0.8485084960383921,0.9180000000000291,-0.03559999999997676,62826.435,62921.850000000006,62829.994999999995,62921.850000000006,filled,,33.89675605385521,61.98970063127807,3.5599999999976717,0.0,low,tight,train
1709327860291,BUY_A_SELL_B,binance,kraken,62826.44,62921.8,0.01,0.6287412000000001,0.3248588000000058,-1.6037384210987753,0.8485084960383921,0.9180000000000291,-0.03559999999997676,62826.435,62921.850000000006,62829.994999999995,62921.850000000006,filled,,45.89734328549196,57.28410189361859,3.5599999999976717,0.0,low,tight,train
1709327860339,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.4228700147658135,0.8485084960383921,0.9536000000000059,0.11779999999998836,62838.215,62921.850000000006,62826.435,62921.850000000006,filled,,44.873756052853885,59.721840487859346,11.779999999998836,0.0,low,tight,train
1709327860359,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.4275555421265025,0.8485084960383921,0.9536000000000059,0.11779999999998836,62838.215,62921.850000000006,62826.435,62921.850000000006,filled,,72.03337016953114,44.921976450247705,11.779999999998836,0.0,low,tight,train
1709327860438,BUY_A_SELL_B,binance,kraken,62838.22,62921.8,0.01,0.6288001000000001,0.20699990000001744,-1.428768686048171,0.8485084960383921,0.9536000000000059,0.11779999999998836,62838.215,62921.850000000006,62826.435,62921.850000000006,filled,,59.266991558445525,49.66568723634403,11.779999999998836,0.0,low,tight,train
1709327864241,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9411780789406734,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,33.59600128848654,42.94742214589125,0.0,0.0,low,tight,train
1709327864281,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9411650420283519,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,63.95014428383123,24.53989567125227,0.0,0.0,low,tight,train
1709327864290,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9411579475684072,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,25.181118890649273,31.4335732833661,0.0,0.0,low,tight,train
1709327864299,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9411481865324055,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,47.94747649308076,38.06382223338447,0.0,0.0,low,tight,train
1709327864341,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-1.2582317250247943,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,52.378501434629676,48.247010598531894,0.0,0.0,low,tight,train
1709327864382,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-1.258217187869243,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,53.98037702054734,43.36200802423744,0.0,0.0,low,tight,train
1709327864441,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-1.0339791075088942,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,39.09335472936528,39.04918036128632,0.0,0.0,low,tight,train
1709327864541,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9820046904894222,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,20.83512839519557,39.401786729104984,0.0,0.0,low,tight,train
1709327864626,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9820046575773329,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,46.21798612622911,55.68862115837064,0.0,0.0,low,tight,train
1709327864630,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9820165302753853,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,41.73708987469455,31.81009782411909,0.0,0.0,low,tight,train
1709327864742,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-1.0024954402012343,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,31.434922712723548,51.13862647111701,0.0,0.0,low,tight,train
1709327864823,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-1.0024912013443052,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,46.455329057129006,41.2566819056648,0.0,0.0,low,tight,train
1709327864842,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-1.4225168320524566,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,43.13184742526268,33.06507705399567,0.0,0.0,low,tight,train
1709327864853,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-1.422509198211333,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,44.148584122751785,36.30205283437199,0.0,0.0,low,tight,train
1709327864942,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-1.3587084258069348,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,42.260822180554385,61.19533097645633,0.0,0.0,low,tight,train
1709327865042,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9244340534736091,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,53.54213859795585,71.57184122998612,0.0,0.0,low,tight,train
1709327865142,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9113509193524499,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,49.94946363443555,52.455494329663985,0.0,0.0,low,tight,train
1709327865242,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.9044875333642273,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,46.248617477125556,54.23974495589798,0.0,0.0,low,tight,train
1709327865342,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.7137406322369819,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,24.11589182515513,27.05123970216652,0.0,0.0,low,tight,train
1709327865442,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.7136631960089075,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,57.987333344766526,47.94872773646008,0.0,0.0,low,tight,train
1709327865542,BUY_A_SELL_B,binance,kraken,62855.99,62921.8,0.01,0.6288889500000001,0.02921105000004942,-0.6729079220391854,0.8485084960383921,0.6581000000000495,0.0,62855.985,62921.850000000006,62855.985,62921.850000000006,filled,,43.36401296579539,56.916766131420204,0.0,0.0,low,tight,train
1709327876647,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-0.8825965936760406,0.8485084960383921,0.9452000000000408,-0.07370000000002619,62862.005000000005,62963.95,62869.375,62963.95,filled,,53.0083989462117,44.39980737348621,7.370000000002619,0.0,low,tight,train
1709327876713,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-0.8809737443941711,0.8485084960383921,0.9452000000000408,-0.07370000000002619,62862.005000000005,62963.95,62869.375,62963.95,filled,,43.5233384965019,67.66431106876007,7.370000000002619,0.0,low,tight,train
1709327876731,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-0.8741997969908796,0.8485084960383921,0.9452000000000408,-0.07370000000002619,62862.005000000005,62963.95,62869.375,62963.95,filled,,59.06752359006677,32.19040012493389,7.370000000002619,0.0,low,tight,train
1709327876734,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-0.7039510220369637,0.8485084960383921,0.9452000000000408,-0.07370000000002619,62862.005000000005,62963.95,62869.375,62963.95,filled,,38.09209081189142,31.111516200871034,7.370000000002619,0.0,low,tight,train
1709327876737,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-0.7196507221587414,0.8485084960383921,0.9452000000000408,-0.07370000000002619,62862.005000000005,62963.95,62869.375,62963.95,filled,,25.911736008871507,55.81500937953659,7.370000000002619,0.0,low,tight,train
1709327876742,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-0.882889905173699,0.8485084960383921,0.9452000000000408,-0.07370000000002619,62862.005000000005,62963.95,62869.375,62963.95,filled,,56.06023848469934,47.76445751952342,7.370000000002619,0.0,low,tight,train
1709327876747,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-1.4018197505926395,0.8485084960383921,1.0188999999999941,-7.283063041541027e-14,62862.005000000005,62963.95,62862.005000000005,62963.95,filled,,43.3104925332722,44.21238928226779,7.275957614183426e-12,0.0,low,tight,train
1709327876749,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-1.4018191730716885,0.8485084960383921,1.0188999999999941,-7.283063041541027e-14,62862.005000000005,62963.95,62862.005000000005,62963.95,filled,,33.74100155655623,31.605922129438962,7.275957614183426e-12,0.0,low,tight,train
1709327876763,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-1.4018197505926395,0.8485084960383921,1.0188999999999941,-7.283063041541027e-14,62862.005000000005,62963.95,62862.005000000005,62963.95,filled,,21.63226210056449,32.45017183526579,7.275957614183426e-12,0.0,low,tight,train
1709327876771,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-1.2459576290370866,0.8485084960383921,1.0188999999999941,-7.283063041541027e-14,62862.005000000005,62963.95,62862.005000000005,62963.95,filled,,29.87932016426508,64.2126984555886,7.275957614183426e-12,0.0,low,tight,train
1709327876776,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-1.15128524970891,0.8485084960383921,1.0188999999999941,-7.283063041541027e-14,62862.005000000005,62963.95,62862.005000000005,62963.95,filled,,27.06730517526281,38.34499129314004,7.275957614183426e-12,0.0,low,tight,train
1709327876782,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-1.1140928469537525,0.8485084960383921,1.0188999999999941,-7.283063041541027e-14,62862.005000000005,62963.95,62862.005000000005,62963.95,filled,,39.50470388824078,29.850841852513287,7.275957614183426e-12,0.0,low,tight,train
1709327876787,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-1.1140928469537525,0.8485084960383921,1.0188999999999941,-7.283063041541027e-14,62862.005000000005,62963.95,62862.005000000005,62963.95,filled,,42.531387371137356,39.96958751975522,7.275957614183426e-12,0.0,low,tight,train
1709327876788,BUY_A_SELL_B,binance,kraken,62862.009999999995,62963.9,0.01,0.62912955,0.38977045000006694,-1.1100623169696067,0.8485084960383921,1.0188999999999941,-7.283063041541027e-14,62862.005000000005,62963.95,62862.005000000005,62963.95,filled,,35.03805585024571,62.332256779923945,7.275957614183426e-12,0.0,low,tight,train
